DataSource,RecordType,ReferenceYear,Location_State_UT,Location_Region,Location_District,Location_Block_Mandal_Taluk_Valley_Unit,Category,Parameter,Value_Numeric,Value_Text,Unit
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Andhra Pradesh,SR,NotAvailable,NotAvailable,NotAvailable,Annual Target,125.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Andhra Pradesh,SR,NotAvailable,NotAvailable,NotAvailable,Achievement,137.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Telangana,SR,NotAvailable,NotAvailable,NotAvailable,Annual Target,150.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Telangana,SR,NotAvailable,NotAvailable,NotAvailable,Achievement,158.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Goa,SWR,NotAvailable,NotAvailable,NotAvailable,Annual Target,20.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Goa,SWR,NotAvailable,NotAvailable,NotAvailable,Achievement,21.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Karnataka,SWR,NotAvailable,NotAvailable,NotAvailable,Annual Target,430.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Karnataka,SWR,NotAvailable,NotAvailable,NotAvailable,Achievement,440.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Annual Target,2911.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Geophysical_TEM_Progress,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Achievement,3125.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jammu & Kashmir,NWHR,Jammu,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jammu & Kashmir,NWHR,Jammu,NotAvailable,NotAvailable,DTH,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jammu & Kashmir,NWHR,Jammu,NotAvailable,NotAvailable,DUR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jammu & Kashmir,NWHR,Jammu,NotAvailable,NotAvailable,Total,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Punjab,NWR,Ambala,NotAvailable,NotAvailable,DR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Punjab,NWR,Ambala,NotAvailable,NotAvailable,DTH,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Punjab,NWR,Ambala,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Punjab,NWR,Ambala,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Haryana,NWR,Ambala,NotAvailable,NotAvailable,DR,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Haryana,NWR,Ambala,NotAvailable,NotAvailable,DTH,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Haryana,NWR,Ambala,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Haryana,NWR,Ambala,NotAvailable,NotAvailable,Total,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Rajasthan,WR,Jodhpur,NotAvailable,NotAvailable,DR,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Rajasthan,WR,Jodhpur,NotAvailable,NotAvailable,DTH,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Rajasthan,WR,Jodhpur,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Rajasthan,WR,Jodhpur,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Gujarat,WCR,Ahmedabad,NotAvailable,NotAvailable,DR,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Gujarat,WCR,Ahmedabad,NotAvailable,NotAvailable,DTH,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Gujarat,WCR,Ahmedabad,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Gujarat,WCR,Ahmedabad,NotAvailable,NotAvailable,Total,6.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Madhya Pradesh,NCR,Bhopal,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Madhya Pradesh,NCR,Bhopal,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Madhya Pradesh,NCR,Bhopal,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Madhya Pradesh,NCR,Bhopal,NotAvailable,NotAvailable,Total,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Chhattisgarh,NCCR,Raipur,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Chhattisgarh,NCCR,Raipur,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Chhattisgarh,NCCR,Raipur,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Chhattisgarh,NCCR,Raipur,NotAvailable,NotAvailable,Total,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Maharashtra,CR,Nagpur,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Maharashtra,CR,Nagpur,NotAvailable,NotAvailable,DTH,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Maharashtra,CR,Nagpur,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Maharashtra,CR,Nagpur,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Varanasi,NotAvailable,NotAvailable,DR,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Varanasi,NotAvailable,NotAvailable,DTH,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Varanasi,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Varanasi,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Bareilly,NotAvailable,NotAvailable,DR,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Bareilly,NotAvailable,NotAvailable,DTH,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Bareilly,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttar Pradesh,NR,Bareilly,NotAvailable,NotAvailable,Total,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Bihar,MER,Ranchi,NotAvailable,NotAvailable,DR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Bihar,MER,Ranchi,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Bihar,MER,Ranchi,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Bihar,MER,Ranchi,NotAvailable,NotAvailable,Total,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jharkhand,MER,Ranchi,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jharkhand,MER,Ranchi,NotAvailable,NotAvailable,DTH,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jharkhand,MER,Ranchi,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Jharkhand,MER,Ranchi,NotAvailable,NotAvailable,Total,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,West Bengal,ER,Kolkata,NotAvailable,NotAvailable,DR,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,West Bengal,ER,Kolkata,NotAvailable,NotAvailable,DTH,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,West Bengal,ER,Kolkata,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,West Bengal,ER,Kolkata,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Assam,NER,Guwahati,NotAvailable,NotAvailable,DR,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Assam,NER,Guwahati,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Assam,NER,Guwahati,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Assam,NER,Guwahati,NotAvailable,NotAvailable,Total,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Meghalaya,NER,Guwahati,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Meghalaya,NER,Guwahati,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Meghalaya,NER,Guwahati,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Meghalaya,NER,Guwahati,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Odisha,SER,Bhubaneswar,NotAvailable,NotAvailable,DR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Odisha,SER,Bhubaneswar,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Odisha,SER,Bhubaneswar,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Odisha,SER,Bhubaneswar,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Andhra Pradesh,SR,Hyderabad,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Andhra Pradesh,SR,Hyderabad,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Andhra Pradesh,SR,Hyderabad,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Andhra Pradesh,SR,Hyderabad,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Telangana,SR,Hyderabad,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Telangana,SR,Hyderabad,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Telangana,SR,Hyderabad,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Telangana,SR,Hyderabad,NotAvailable,NotAvailable,Total,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Karnataka,SWR,Bangalore,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Karnataka,SWR,Bangalore,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Karnataka,SWR,Bangalore,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Karnataka,SWR,Bangalore,NotAvailable,NotAvailable,Total,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Tamil Nadu,SECR,Chennai,NotAvailable,NotAvailable,DR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Tamil Nadu,SECR,Chennai,NotAvailable,NotAvailable,DTH,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Tamil Nadu,SECR,Chennai,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Tamil Nadu,SECR,Chennai,NotAvailable,NotAvailable,Total,5.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Chennai,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Chennai,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Chennai,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Chennai,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Bangalore,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Bangalore,NotAvailable,NotAvailable,DTH,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Bangalore,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Kerala,KR,Bangalore,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttarakhand,UR,Bareilly,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttarakhand,UR,Bareilly,NotAvailable,NotAvailable,DTH,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttarakhand,UR,Bareilly,NotAvailable,NotAvailable,DUR,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Uttarakhand,UR,Bareilly,NotAvailable,NotAvailable,Total,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Himachal Pradesh,NHR,Dharamshala,NotAvailable,NotAvailable,DR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Himachal Pradesh,NHR,Dharamshala,NotAvailable,NotAvailable,DTH,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Himachal Pradesh,NHR,Dharamshala,NotAvailable,NotAvailable,DUR,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Himachal Pradesh,NHR,Dharamshala,NotAvailable,NotAvailable,Total,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,DR,23.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,DTH,51.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,DUR,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Drilling_Rig_Deployment,2024,Total,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Total,76.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,I.Ahmedabad,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,II.Ambala,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,III. Varanasi,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,IV.Chennai,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,V.Ranchi,NotAvailable,Number of Pumping Units,3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,VI.Nagpur,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,VII.Guwahati,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,VIII.Jammu,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,IX.Hyderabad,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,X.Bhubneshwar,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XI.Jodhpur,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XII.Bhopal,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XIII.Raipur,NotAvailable,Number of Pumping Units,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XIV. Bengaluru,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XV.Kolkata,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XVI.Bareilly,NotAvailable,Number of Pumping Units,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Unit_Inventory,2024,NotAvailable,NotAvailable,NotAvailable,XVII. Dharamshala,NotAvailable,Number of Pumping Units,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Gujarat,NotAvailable,NotAvailable,I.Ahmedabad,NotAvailable,No. of wells tested,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Gujarat,NotAvailable,NotAvailable,I.Ahmedabad,NotAvailable,Balance (Backlog),44.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Haryana,NotAvailable,NotAvailable,II.Ambala,NotAvailable,No. of wells tested,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Haryana,NotAvailable,NotAvailable,II.Ambala,NotAvailable,Balance (Backlog),3.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Punjab,NotAvailable,NotAvailable,II.Ambala,NotAvailable,No. of wells tested,1.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Punjab,NotAvailable,NotAvailable,II.Ambala,NotAvailable,Balance (Backlog),8.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Delhi,NotAvailable,NotAvailable,II.Ambala,NotAvailable,No. of wells tested,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Delhi,NotAvailable,NotAvailable,II.Ambala,NotAvailable,Balance (Backlog),0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Chandigarh,NotAvailable,NotAvailable,II.Ambala,NotAvailable,No. of wells tested,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Chandigarh,NotAvailable,NotAvailable,II.Ambala,NotAvailable,Balance (Backlog),0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Uttar Pradesh,NotAvailable,NotAvailable,III. Varanasi,NotAvailable,No. of wells tested,13.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Uttar Pradesh,NotAvailable,NotAvailable,III. Varanasi,NotAvailable,Balance (Backlog),105.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Tamil Nadu,NotAvailable,NotAvailable,IV.Chennai,NotAvailable,No. of wells tested,4.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Tamil Nadu,NotAvailable,NotAvailable,IV.Chennai,NotAvailable,Balance (Backlog),24.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Kerala,NotAvailable,NotAvailable,IV.Chennai,NotAvailable,No. of wells tested,0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Kerala,NotAvailable,NotAvailable,IV.Chennai,NotAvailable,Balance (Backlog),0.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Bihar,NotAvailable,NotAvailable,V.Ranchi,NotAvailable,No. of wells tested,2.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Bihar,NotAvailable,NotAvailable,V.Ranchi,NotAvailable,Balance (Backlog),18.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Jharkhand,NotAvailable,NotAvailable,V.Ranchi,NotAvailable,No. of wells tested,10.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Jharkhand,NotAvailable,NotAvailable,V.Ranchi,NotAvailable,Balance (Backlog),50.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Maharashtra,NotAvailable,NotAvailable,VI.Nagpur,NotAvailable,No. of wells tested,16.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Maharashtra,NotAvailable,NotAvailable,VI.Nagpur,NotAvailable,Balance (Backlog),11.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Assam,NotAvailable,NotAvailable,VII.Guwahati,NotAvailable,No. of wells tested,11.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Assam,NotAvailable,NotAvailable,VII.Guwahati,NotAvailable,Balance (Backlog),31.0,NotAvailable,Count
AnnualReport_2023-24.pdf,Pumping_Test_Status,2024,Meghalaya,NotAvailable,NotAvailable,VII.Guwahati,NotAvailable,No. of wells tested,3.0,NotAvailable,Count
